url_len,@,?,-,=,.,#,%,+,$,!,*,",",//,abnormal_url,https,digits,letters,Shortining_Service,having_ip_address,web_ext_ratio,web_unique_domains,web_favicon,web_csp,web_xframe,web_hsts,web_xcontent,web_security_score,web_forms_count,web_password_fields,web_hidden_inputs,web_has_login,web_ssl_valid,web_ext_ratio,web_unique_domains,web_favicon,web_csp,web_xframe,web_hsts,web_xcontent,web_security_score,web_forms_count,web_password_fields,web_hidden_inputs,web_has_login,web_ssl_valid,phish_urgency_words,phish_security_words,phish_brand_mentions,phish_brand_hijack,phish_multiple_subdomains,phish_long_path,phish_many_params,phish_suspicious_tld,domain_ngram_entropy,path_depth,path_entropy,subdomain_count,avg_subdomain_len,consonant_ratio,vowel_ratio,digit_ratio,avg_token_length,token_count,label
69,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.307964082,0,0,0,0,0,5.272727273,11,0
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.186905382,0,0,0,0,0.018518519,5.111111111,9,0
19,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.511085408,0,0,0,0,0.052631579,4.25,4,2
98,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,83,0,0,0.813664596,7,1,0,1,0,0,1,0,0,0,0,0,0.813664596,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.807354922,6,4.129589113,0,0,0.666666667,0.266666667,0,6.384615385,13,0
69,0,1,0,2,3,0,0,0,0,0,0,0,1,0,0,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.906890596,1,3.235926351,0,0,0.5625,0.375,0.028985507,5.181818182,11,1
33,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.063650847,0,0,0,0,0,4.666666667,6,0
107,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,6,85,1,0,0.111111111,4,1,1,1,1,0,3,1,0,0,0,0,0.111111111,4,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,3.664497779,3,4.191326015,0,0,0.6,0.333333333,0.056074766,6.066666667,15,0
76,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.906890596,1,3.121928095,1,9,0.5,0.375,0.039473684,4.769230769,13,1
22,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.823067982,0,0,0,0,0,4.75,4,0
46,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,2,3.442862165,0,0,0.647058824,0.235294118,0.043478261,5.428571429,7,1
112,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,12,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4.541250293,0,0,0,0,0.107142857,4.428571429,21,0
41,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.433788517,0,0,0,0,0.146341463,4.25,8,0
75,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.087462841,3,4.30597913,1,11,0.444444444,0.388888889,0.053333333,5.727272727,11,1
27,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.778423503,0,0,0,0,0,8.333333333,3,2
109,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,19,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3.169925001,5,4.609144539,0,0,0.6,0.3,0.174311927,2.848484848,33,2
23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.414441304,0,0,0,0,0,10.5,2,0
14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.664497779,0,0,0,0,0,6,2,0
38,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.080439935,0,0,0,0,0,5.5,6,0
150,0,0,21,0,1,0,0,0,0,0,0,0,0,1,0,6,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.247081212,0,0,0,0,0.04,4.807692308,26,0
85,0,1,4,1,3,0,0,0,0,0,0,0,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.025132725,0,0,0.529411765,0.352941176,0,5,14,1
13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.085055103,0,0,0,0,0,5.5,2,0
41,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.210733712,0,0,0,0,0,6,6,0
119,0,1,7,1,2,0,0,0,0,0,0,0,1,0,0,17,85,0,0,0.099236641,12,1,1,1,1,1,4,1,0,0,0,0,0.099236641,12,1,1,1,1,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,3.251629167,3,4.044003364,0,0,0.538461538,0.384615385,0.142857143,6.375,16,0
81,0,0,0,0,1,0,21,0,0,0,0,0,1,0,0,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,3.075390296,0,0,0.222222222,0.222222222,0.271604938,1.5,36,3
84,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,6,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.288483633,0,0,0,0,0.071428571,4.666666667,15,0
46,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.297079328,1,2.155639062,0,0,0.5,0.409090909,0,4.625,8,1
76,0,0,6,0,2,0,0,0,0,0,0,0,0,1,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.319699389,0,0,0,0,0.052631579,5.333333333,12,0
25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.83326969,0,0,0,0,0,11.5,2,0
80,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4.002201146,0,0,0,0,0,7.1,10,0
52,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3.974008228,0,0,0,0,0,6.428571429,7,0
23,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.882045108,0,0,0,0,0,6.666666667,3,0
47,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.163438256,0,0,0,0,0,4.333333333,9,0
88,0,1,1,4,2,0,0,0,0,0,0,0,1,0,0,4,68,0,0,0.542857143,5,1,1,1,1,1,4,0,0,0,0,0,0.542857143,5,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,4.368522528,1,3.121928095,0,0,0.608695652,0.304347826,0.045454545,4.8,15,1
52,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.501618633,0,0,0,0,0,6.571428571,7,0
22,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.481714573,0,0,0,0,0,6.666666667,3,2
85,0,0,12,0,2,0,0,0,0,0,0,0,1,0,0,6,60,0,0,0.094339623,3,1,0,0,0,0,0,5,2,0,1,0,0.094339623,3,1,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,1,0,0,3.584962501,2,4.156210506,0,0,0.538461538,0.384615385,0.070588235,3.666666667,18,0
58,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.384119901,0,0,0,0,0.172413793,4.9,10,0
290,0,1,1,1,2,0,68,5,0,0,0,0,1,0,1,90,118,0,0,0.647058824,7,1,1,1,1,1,4,1,0,1,0,1,0.647058824,7,1,1,1,1,1,4,1,0,1,0,1,0,0,0,0,0,0,1,0,3.321928095,1,2.321928095,0,0,0.636363636,0.272727273,0.310344828,1.74789916,119,0
136,0,0,10,0,2,0,0,0,0,0,0,0,1,0,0,1,115,0,0,0.784172662,4,1,0,1,1,1,3,3,0,5,0,0,0.784172662,4,1,0,1,1,1,3,3,0,5,0,0,0,0,0,0,0,1,0,0,3.664497779,5,4.021934564,1,8,0.533333333,0.333333333,0.007352941,5.8,20,0
87,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,1,72,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2.321928095,5,3.862415996,0,0,0.5,0.333333333,0.011494253,5.214285714,14,0
49,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.087462841,2,3.684560814,0,0,0.5,0.388888889,0,5,8,1
46,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.49074076,0,0,0,0,0.130434783,4.875,8,0
31,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.026619294,0,0,0,0,0,9.333333333,3,0
41,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.943547896,0,0,0,0,0,5,7,0
44,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.328194402,0,0,0,0,0.022727273,5.428571429,7,0
77,0,1,0,4,2,0,0,0,0,0,0,0,1,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.546593564,1,3.121928095,0,0,0.428571429,0.5,0.025974026,4.428571429,14,1
77,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.355636989,0,0,0,0,0.025974026,6.272727273,11,0
59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05881389,4,3.78652215,0,0,0.578947368,0.368421053,0,7.142857143,7,2
108,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,7,85,0,0,0.277777778,2,1,1,1,0,0,2,1,0,0,0,0,0.277777778,2,1,1,1,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,3.459431619,3,4.358250324,0,0,0.666666667,0.25,0.064814815,6.133333333,15,0
49,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,4.377379426,0,0,0,0,0.306122449,7.333333333,6,0
63,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.2472209,0,0,0,0,0.047619048,9.5,6,0
52,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3.988217364,0,0,0,0,0,6.428571429,7,0
41,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.083434176,0,0,0,0,0.073170732,4.375,8,0
53,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.258593983,0,0,0,0,0,5.625,8,0
82,0,1,2,2,3,0,0,0,0,0,0,0,1,0,0,2,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.221928095,1,3.447401505,1,14,0.523809524,0.380952381,0.024390244,5.230769231,13,1
83,0,1,0,5,2,0,0,0,0,0,0,0,1,0,0,3,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.321928095,1,3.121928095,0,0,0.454545455,0.454545455,0.036144578,4.125,16,1
42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.22518528,0,0,0,0,0,6.166666667,6,0
27,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.810081021,0,0,0,0,0.074074074,3.833333333,6,0
72,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,15,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.626056731,0,0,0,0,0.208333333,5.083333333,12,0
98,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,6,75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.321928095,3,4.437356713,0,0,0.666666667,0.166666667,0.06122449,5.4,15,0
79,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3.821888196,0,0,0,0,0.316455696,2.666666667,27,0
21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.463280518,0,0,0,0,0,9.5,2,0
33,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.001776787,0,0,0,0,0,4.666666667,6,0
20,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.58418372,0,0,0,0,0,5.666666667,3,0
63,0,0,0,0,1,0,15,0,0,0,0,0,1,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3.299537002,0,0,0.222222222,0.222222222,0.333333333,1.448275862,29,3
25,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.83326969,0,0,0,0,0,7.333333333,3,0
15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.373557262,0,0,0,0,0,7,2,2
73,0,0,1,0,2,0,2,0,0,0,0,0,0,1,0,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.609574608,0,0,0,0,0.164383562,5.083333333,12,0
88,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,6,65,1,0,0.597701149,10,1,0,1,0,0,1,3,0,4,1,0,0.597701149,10,1,0,1,0,0,1,3,0,4,1,0,0,0,0,0,0,1,0,0,3.169925001,4,4.358556585,0,0,0.7,0.2,0.068181818,4.733333333,15,0
72,0,0,6,0,2,0,1,0,0,0,0,0,0,1,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.718487592,0,0,0,0,0.013888889,4.833333333,12,0
226,0,1,13,5,2,0,0,0,0,0,0,0,1,0,0,5,189,0,0,0.355932203,1,1,0,0,1,0,1,2,0,0,0,0,0.355932203,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3.906890596,1,3.121928095,0,0,0.5625,0.375,0.022123894,6.466666667,30,1
54,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.142664356,2,3.495628243,0,0,0.65,0.3,0,7.833333333,6,1
31,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.616874606,0,0,0,0,0.064516129,3,8,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.021928095,0,0,0,0,0.15,4.5,4,0
102,0,1,0,6,2,0,0,0,0,0,0,0,1,0,0,8,73,0,0,0.058823529,3,1,0,0,0,0,0,0,0,0,0,0,0.058823529,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.05881389,1,3.121928095,0,0,0.421052632,0.526315789,0.078431373,4.05,20,1
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.468181947,0,0,0,0,0,14.5,2,2
124,0,1,3,5,2,0,0,0,0,0,0,0,1,0,0,5,97,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3.121928095,0,0,0.666666667,0.222222222,0.040322581,4.857142857,21,1
45,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,38,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.807354922,2,3.762267391,0,0,0.533333333,0.4,0,6.333333333,6,1
58,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.115590477,0,0,0,0,0,6,8,0
53,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.159327475,0,0,0,0,0,6.714285714,7,0
96,0,0,6,0,2,0,0,0,0,0,0,0,0,1,0,8,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4.51724808,0,0,0,0,0.083333333,5.125,16,0
66,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4.836081908,0,0,0,0,0.242424242,5.090909091,11,0
41,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.155498041,0,0,0,0,0,7.2,5,0
14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.378783493,0,0,0,0,0,6,2,0
79,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4.563601959,0,0,0,0,0.164556962,4.785714286,14,0
34,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.899040137,0,0,0,0,0,4.833333333,6,0
75,0,1,5,2,2,0,0,0,0,0,0,0,0,1,0,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.499603988,0,0,0,0,0.093333333,4.692307692,13,0
28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.950212065,0,0,0,0,0.178571429,6.25,4,0
114,0,0,13,0,1,0,0,0,0,0,0,0,1,0,0,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.584962501,3,4.230067335,0,0,0.571428571,0.285714286,0.052631579,4.947368421,19,0
62,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.341079077,0,0,0,0,0.080645161,5.3,10,0
85,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.566538478,0,0,0,0,0.129411765,4.5,16,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.022738561,0,0,0,0,0.085714286,4.833333333,6,0
36,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.141604168,0,0,0,0,0.111111111,4.428571429,7,0
26,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.902174814,0,0,0,0,0,8,3,0
